TIME,GEO,CITIZEN,SEX,AGE,UNIT,Value,Flag and Footnotes
2010,Ireland,Total,Females,From 18 to 34 years,Person,775,
2010,Ireland,Total,Females,35 years or over,Person,380,
2010,Ireland,Total,Unknown,Total,Person,,
2010,Ireland,Total,Unknown,Less than 14 years,Person,,
2010,Ireland,Total,Unknown,From 14 to 17 years,Person,,
2010,Ireland,Total,Unknown,From 18 to 34 years,Person,,
2010,Ireland,Total,Unknown,35 years or over,Person,,
2010,Greece,Total,Total,Total,Person,115630,
2010,Greece,Total,Total,Less than 14 years,Person,1090,
2010,Greece,Total,Total,From 14 to 17 years,Person,5075,
2010,Greece,Total,Total,From 18 to 34 years,Person,96540,
2010,Greece,Total,Total,35 years or over,Person,12920,
2010,Greece,Total,Males,Total,Person,106010,
2010,Greece,Total,Males,Less than 14 years,Person,730,
2010,Greece,Total,Males,From 14 to 17 years,Person,4550,
2010,Greece,Total,Males,From 18 to 34 years,Person,89775,
2010,Greece,Total,Males,35 years or over,Person,10950,
2010,Greece,Total,Females,Total,Person,9620,
2010,Greece,Total,Females,Less than 14 years,Person,360,
2010,Greece,Total,Females,From 14 to 17 years,Person,525,
2010,Greece,Total,Females,From 18 to 34 years,Person,6765,
2010,Greece,Total,Females,35 years or over,Person,1970,
2010,Greece,Total,Unknown,Total,Person,,
2010,Greece,Total,Unknown,Less than 14 years,Person,,
2010,Greece,Total,Unknown,From 14 to 17 years,Person,,
2010,Greece,Total,Unknown,From 18 to 34 years,Person,,
2010,Greece,Total,Unknown,35 years or over,Person,,
2010,Spain,Total,Total,Total,Person,70315,
2010,Spain,Total,Total,Less than 14 years,Person,785,
2010,Spain,Total,Total,From 14 to 17 years,Person,195,
2010,Spain,Total,Total,From 18 to 34 years,Person,47305,
2010,Spain,Total,Total,35 years or over,Person,22030,
2010,Spain,Total,Males,Total,Person,53345,
2010,Spain,Total,Males,Less than 14 years,Person,410,
2010,Spain,Total,Males,From 14 to 17 years,Person,115,
2010,Spain,Total,Males,From 18 to 34 years,Person,36095,
2010,Spain,Total,Males,35 years or over,Person,16725,
2010,Spain,Total,Females,Total,Person,16970,
2010,Spain,Total,Females,Less than 14 years,Person,375,
2010,Spain,Total,Females,From 14 to 17 years,Person,80,
2010,Spain,Total,Females,From 18 to 34 years,Person,11210,
2010,Spain,Total,Females,35 years or over,Person,5305,
2010,Spain,Total,Unknown,Total,Person,,
2010,Spain,Total,Unknown,Less than 14 years,Person,,
2010,Spain,Total,Unknown,From 14 to 17 years,Person,,
2010,Spain,Total,Unknown,From 18 to 34 years,Person,,
2010,Spain,Total,Unknown,35 years or over,Person,,
2010,France,Total,Total,Total,Person,56220,
2010,France,Total,Total,Less than 14 years,Person,130,
2010,France,Total,Total,From 14 to 17 years,Person,6955,
2010,France,Total,Total,From 18 to 34 years,Person,38425,
2010,France,Total,Total,35 years or over,Person,10715,
2010,France,Total,Males,Total,Person,51335,
2010,France,Total,Males,Less than 14 years,Person,120,
2010,France,Total,Males,From 14 to 17 years,Person,6350,
2010,France,Total,Males,From 18 to 34 years,Person,35085,
2010,France,Total,Males,35 years or over,Person,9780,
2010,France,Total,Females,Total,Person,4885,
2010,France,Total,Females,Less than 14 years,Person,10,
2010,France,Total,Females,From 14 to 17 years,Person,605,
2010,France,Total,Females,From 18 to 34 years,Person,3340,
2010,France,Total,Females,35 years or over,Person,930,
2010,France,Total,Unknown,Total,Person,,
2010,France,Total,Unknown,Less than 14 years,Person,,
2010,France,Total,Unknown,From 14 to 17 years,Person,,
2010,France,Total,Unknown,From 18 to 34 years,Person,,
2010,France,Total,Unknown,35 years or over,Person,,
2010,Croatia,Total,Total,Total,Person,,
2010,Croatia,Total,Total,Less than 14 years,Person,,
2010,Croatia,Total,Total,From 14 to 17 years,Person,,
2010,Croatia,Total,Total,From 18 to 34 years,Person,,
2010,Croatia,Total,Total,35 years or over,Person,,
2010,Croatia,Total,Males,Total,Person,,
2010,Croatia,Total,Males,Less than 14 years,Person,,
2010,Croatia,Total,Males,From 14 to 17 years,Person,,
2010,Croatia,Total,Males,From 18 to 34 years,Person,,
2010,Croatia,Total,Males,35 years or over,Person,,
2010,Croatia,Total,Females,Total,Person,,
2010,Croatia,Total,Females,Less than 14 years,Person,,
2010,Croatia,Total,Females,From 14 to 17 years,Person,,
2010,Croatia,Total,Females,From 18 to 34 years,Person,,
2010,Croatia,Total,Females,35 years or over,Person,,
2010,Croatia,Total,Unknown,Total,Person,,
2010,Croatia,Total,Unknown,Less than 14 years,Person,,
2010,Croatia,Total,Unknown,From 14 to 17 years,Person,,
2010,Croatia,Total,Unknown,From 18 to 34 years,Person,,
2010,Croatia,Total,Unknown,35 years or over,Person,,
2010,Italy,Total,Total,Total,Person,46955,
2010,Italy,Total,Total,Less than 14 years,Person,0,
2010,Italy,Total,Total,From 14 to 17 years,Person,325,
2010,Italy,Total,Total,From 18 to 34 years,Person,33725,
2010,Italy,Total,Total,35 years or over,Person,12905,
2010,Italy,Total,Males,Total,Person,42830,
2010,Italy,Total,Males,Less than 14 years,Person,0,
2010,Italy,Total,Males,From 14 to 17 years,Person,320,
2010,Italy,Total,Males,From 18 to 34 years,Person,31190,
2010,Italy,Total,Males,35 years or over,Person,11320,
2010,Italy,Total,Females,Total,Person,4125,
2010,Italy,Total,Females,Less than 14 years,Person,0,
2010,Italy,Total,Females,From 14 to 17 years,Person,5,
2010,Italy,Total,Females,From 18 to 34 years,Person,2535,
2010,Italy,Total,Females,35 years or over,Person,1585,
2010,Italy,Total,Unknown,Total,Person,,
2010,Italy,Total,Unknown,Less than 14 years,Person,,
2010,Italy,Total,Unknown,From 14 to 17 years,Person,,
2010,Italy,Total,Unknown,From 18 to 34 years,Person,,
2010,Italy,Total,Unknown,35 years or over,Person,,
2010,Cyprus,Total,Total,Total,Person,8005,
2010,Cyprus,Total,Total,Less than 14 years,Person,200,
2010,Cyprus,Total,Total,From 14 to 17 years,Person,65,
2010,Cyprus,Total,Total,From 18 to 34 years,Person,5240,
2010,Cyprus,Total,Total,35 years or over,Person,2500,
2010,Cyprus,Total,Males,Total,Person,5255,
2010,Cyprus,Total,Males,Less than 14 years,Person,100,
2010,Cyprus,Total,Males,From 14 to 17 years,Person,45,
2010,Cyprus,Total,Males,From 18 to 34 years,Person,4000,
2010,Cyprus,Total,Males,35 years or over,Person,1110,
2010,Cyprus,Total,Females,Total,Person,2750,
2010,Cyprus,Total,Females,Less than 14 years,Person,105,
2010,Cyprus,Total,Females,From 14 to 17 years,Person,20,
2010,Cyprus,Total,Females,From 18 to 34 years,Person,1240,
2010,Cyprus,Total,Females,35 years or over,Person,1385,
2010,Cyprus,Total,Unknown,Total,Person,,
2010,Cyprus,Total,Unknown,Less than 14 years,Person,,
2010,Cyprus,Total,Unknown,From 14 to 17 years,Person,,
2010,Cyprus,Total,Unknown,From 18 to 34 years,Person,,
2010,Cyprus,Total,Unknown,35 years or over,Person,,
2010,Latvia,Total,Total,Total,Person,195,
2010,Latvia,Total,Total,Less than 14 years,Person,0,
2010,Latvia,Total,Total,From 14 to 17 years,Person,0,
2010,Latvia,Total,Total,From 18 to 34 years,Person,130,
2010,Latvia,Total,Total,35 years or over,Person,65,
2010,Latvia,Total,Males,Total,Person,170,
2010,Latvia,Total,Males,Less than 14 years,Person,0,
2010,Latvia,Total,Males,From 14 to 17 years,Person,0,
2010,Latvia,Total,Males,From 18 to 34 years,Person,110,
2010,Latvia,Total,Males,35 years or over,Person,55,
2010,Latvia,Total,Females,Total,Person,25,
2010,Latvia,Total,Females,Less than 14 years,Person,0,
2010,Latvia,Total,Females,From 14 to 17 years,Person,0,
2010,Latvia,Total,Females,From 18 to 34 years,Person,15,
2010,Latvia,Total,Females,35 years or over,Person,10,
2010,Latvia,Total,Unknown,Total,Person,,
2010,Latvia,Total,Unknown,Less than 14 years,Person,,
2010,Latvia,Total,Unknown,From 14 to 17 years,Person,,
2010,Latvia,Total,Unknown,From 18 to 34 years,Person,,
2010,Latvia,Total,Unknown,35 years or over,Person,,
2010,Lithuania,Total,Total,Total,Person,1345,
2010,Lithuania,Total,Total,Less than 14 years,Person,50,
2010,Lithuania,Total,Total,From 14 to 17 years,Person,15,
2010,Lithuania,Total,Total,From 18 to 34 years,Person,555,
2010,Lithuania,Total,Total,35 years or over,Person,720,
2010,Lithuania,Total,Males,Total,Person,925,
2010,Lithuania,Total,Males,Less than 14 years,Person,25,
2010,Lithuania,Total,Males,From 14 to 17 years,Person,5,
2010,Lithuania,Total,Males,From 18 to 34 years,Person,400,
2010,Lithuania,Total,Males,35 years or over,Person,490,
2010,Lithuania,Total,Females,Total,Person,420,
2010,Lithuania,Total,Females,Less than 14 years,Person,30,
2010,Lithuania,Total,Females,From 14 to 17 years,Person,10,
2010,Lithuania,Total,Females,From 18 to 34 years,Person,155,
2010,Lithuania,Total,Females,35 years or over,Person,225,
2010,Lithuania,Total,Unknown,Total,Person,,
2010,Lithuania,Total,Unknown,Less than 14 years,Person,,
2010,Lithuania,Total,Unknown,From 14 to 17 years,Person,,
2010,Lithuania,Total,Unknown,From 18 to 34 years,Person,,
2010,Lithuania,Total,Unknown,35 years or over,Person,,
2010,Luxembourg,Total,Total,Total,Person,215,
2010,Luxembourg,Total,Total,Less than 14 years,Person,30,
2010,Luxembourg,Total,Total,From 14 to 17 years,Person,10,
2010,Luxembourg,Total,Total,From 18 to 34 years,Person,105,
2010,Luxembourg,Total,Total,35 years or over,Person,75,
2010,Luxembourg,Total,Males,Total,Person,170,
2010,Luxembourg,Total,Males,Less than 14 years,Person,15,
2010,Luxembourg,Total,Males,From 14 to 17 years,Person,5,
2010,Luxembourg,Total,Males,From 18 to 34 years,Person,90,
2010,Luxembourg,Total,Males,35 years or over,Person,60,
2010,Luxembourg,Total,Females,Total,Person,45,
2010,Luxembourg,Total,Females,Less than 14 years,Person,10,
2010,Luxembourg,Total,Females,From 14 to 17 years,Person,5,
2010,Luxembourg,Total,Females,From 18 to 34 years,Person,10,
2010,Luxembourg,Total,Females,35 years or over,Person,20,
2010,Luxembourg,Total,Unknown,Total,Person,,
2010,Luxembourg,Total,Unknown,Less than 14 years,Person,,
2010,Luxembourg,Total,Unknown,From 14 to 17 years,Person,,
2010,Luxembourg,Total,Unknown,From 18 to 34 years,Person,,
2010,Luxembourg,Total,Unknown,35 years or over,Person,,
2010,Hungary,Total,Total,Total,Person,3255,
2010,Hungary,Total,Total,Less than 14 years,Person,15,
2010,Hungary,Total,Total,From 14 to 17 years,Person,85,
2010,Hungary,Total,Total,From 18 to 34 years,Person,1545,
2010,Hungary,Total,Total,35 years or over,Person,1610,
2010,Hungary,Total,Males,Total,Person,2365,
2010,Hungary,Total,Males,Less than 14 years,Person,10,
2010,Hungary,Total,Males,From 14 to 17 years,Person,60,
2010,Hungary,Total,Males,From 18 to 34 years,Person,1190,
2010,Hungary,Total,Males,35 years or over,Person,1110,
2010,Hungary,Total,Females,Total,Person,890,
2010,Hungary,Total,Females,Less than 14 years,Person,5,
2010,Hungary,Total,Females,From 14 to 17 years,Person,25,
2010,Hungary,Total,Females,From 18 to 34 years,Person,355,
2010,Hungary,Total,Females,35 years or over,Person,500,
2010,Hungary,Total,Unknown,Total,Person,,
2010,Hungary,Total,Unknown,Less than 14 years,Person,,
2010,Hungary,Total,Unknown,From 14 to 17 years,Person,,
2010,Hungary,Total,Unknown,From 18 to 34 years,Person,,
2010,Hungary,Total,Unknown,35 years or over,Person,,
2010,Malta,Total,Total,Total,Person,245,
2010,Malta,Total,Total,Less than 14 years,Person,0,
2010,Malta,Total,Total,From 14 to 17 years,Person,0,
2010,Malta,Total,Total,From 18 to 34 years,Person,195,
2010,Malta,Total,Total,35 years or over,Person,45,
2010,Malta,Total,Males,Total,Person,210,
2010,Malta,Total,Males,Less than 14 years,Person,0,
2010,Malta,Total,Males,From 14 to 17 years,Person,0,
2010,Malta,Total,Males,From 18 to 34 years,Person,175,
2010,Malta,Total,Males,35 years or over,Person,30,
2010,Malta,Total,Females,Total,Person,30,
2010,Malta,Total,Females,Less than 14 years,Person,0,
2010,Malta,Total,Females,From 14 to 17 years,Person,0,
2010,Malta,Total,Females,From 18 to 34 years,Person,20,
2010,Malta,Total,Females,35 years or over,Person,15,
2010,Malta,Total,Unknown,Total,Person,,
2010,Malta,Total,Unknown,Less than 14 years,Person,,
2010,Malta,Total,Unknown,From 14 to 17 years,Person,,
2010,Malta,Total,Unknown,From 18 to 34 years,Person,,
2010,Malta,Total,Unknown,35 years or over,Person,,
2010,Netherlands,Total,Total,Total,Person,7580,
2010,Netherlands,Total,Total,Less than 14 years,Person,50,
2010,Netherlands,Total,Total,From 14 to 17 years,Person,255,
2010,Netherlands,Total,Total,From 18 to 34 years,Person,4765,
2010,Netherlands,Total,Total,35 years or over,Person,2510,
2010,Netherlands,Total,Males,Total,Person,6540,
2010,Netherlands,Total,Males,Less than 14 years,Person,30,
2010,Netherlands,Total,Males,From 14 to 17 years,Person,220,
2010,Netherlands,Total,Males,From 18 to 34 years,Person,4140,
2010,Netherlands,Total,Males,35 years or over,Person,2150,
2010,Netherlands,Total,Females,Total,Person,1040,
2010,Netherlands,Total,Females,Less than 14 years,Person,25,
2010,Netherlands,Total,Females,From 14 to 17 years,Person,35,
2010,Netherlands,Total,Females,From 18 to 34 years,Person,620,
2010,Netherlands,Total,Females,35 years or over,Person,360,
2010,Netherlands,Total,Unknown,Total,Person,,
2010,Netherlands,Total,Unknown,Less than 14 years,Person,,
2010,Netherlands,Total,Unknown,From 14 to 17 years,Person,,
2010,Netherlands,Total,Unknown,From 18 to 34 years,Person,,
2010,Netherlands,Total,Unknown,35 years or over,Person,,
2010,Austria,Total,Total,Total,Person,15220,
2010,Austria,Total,Total,Less than 14 years,Person,1075,
2010,Austria,Total,Total,From 14 to 17 years,Person,1200,
2010,Austria,Total,Total,From 18 to 34 years,Person,9075,
2010,Austria,Total,Total,35 years or over,Person,3870,
2010,Austria,Total,Males,Total,Person,12430,
2010,Austria,Total,Males,Less than 14 years,Person,580,
2010,Austria,Total,Males,From 14 to 17 years,Person,1070,
2010,Austria,Total,Males,From 18 to 34 years,Person,7830,
2010,Austria,Total,Males,35 years or over,Person,2950,
2010,Austria,Total,Females,Total,Person,2790,
2010,Austria,Total,Females,Less than 14 years,Person,495,
2010,Austria,Total,Females,From 14 to 17 years,Person,130,
2010,Austria,Total,Females,From 18 to 34 years,Person,1250,
2010,Austria,Total,Females,35 years or over,Person,920,
2010,Austria,Total,Unknown,Total,Person,,
2010,Austria,Total,Unknown,Less than 14 years,Person,,
2010,Austria,Total,Unknown,From 14 to 17 years,Person,,
2010,Austria,Total,Unknown,From 18 to 34 years,Person,,
2010,Austria,Total,Unknown,35 years or over,Person,,
2010,Poland,Total,Total,Total,Person,4005,
2010,Poland,Total,Total,Less than 14 years,Person,80,
2010,Poland,Total,Total,From 14 to 17 years,Person,35,
2010,Poland,Total,Total,From 18 to 34 years,Person,1900,
2010,Poland,Total,Total,35 years or over,Person,1990,
2010,Poland,Total,Males,Total,Person,2735,
2010,Poland,Total,Males,Less than 14 years,Person,50,
2010,Poland,Total,Males,From 14 to 17 years,Person,25,
2010,Poland,Total,Males,From 18 to 34 years,Person,1410,
2010,Poland,Total,Males,35 years or over,Person,1255,
2010,Poland,Total,Females,Total,Person,1270,
2010,Poland,Total,Females,Less than 14 years,Person,30,
2010,Poland,Total,Females,From 14 to 17 years,Person,10,
2010,Poland,Total,Females,From 18 to 34 years,Person,495,
2010,Poland,Total,Females,35 years or over,Person,735,
2010,Poland,Total,Unknown,Total,Person,,
2010,Poland,Total,Unknown,Less than 14 years,Person,,
2010,Poland,Total,Unknown,From 14 to 17 years,Person,,
2010,Poland,Total,Unknown,From 18 to 34 years,Person,,
2010,Poland,Total,Unknown,35 years or over,Person,,
2010,Portugal,Total,Total,Total,Person,10085,
2010,Portugal,Total,Total,Less than 14 years,Person,0,
2010,Portugal,Total,Total,From 14 to 17 years,Person,105,
2010,Portugal,Total,Total,From 18 to 34 years,Person,6715,
2010,Portugal,Total,Total,35 years or over,Person,3265,
2010,Portugal,Total,Males,Total,Person,6625,
2010,Portugal,Total,Males,Less than 14 years,Person,0,
2010,Portugal,Total,Males,From 14 to 17 years,Person,80,
2010,Portugal,Total,Males,From 18 to 34 years,Person,4355,
2010,Portugal,Total,Males,35 years or over,Person,2190,
2010,Portugal,Total,Females,Total,Person,3460,
2010,Portugal,Total,Females,Less than 14 years,Person,0,
2010,Portugal,Total,Females,From 14 to 17 years,Person,25,
2010,Portugal,Total,Females,From 18 to 34 years,Person,2365,
2010,Portugal,Total,Females,35 years or over,Person,1070,
2010,Portugal,Total,Unknown,Total,Person,,
2010,Portugal,Total,Unknown,Less than 14 years,Person,,
2010,Portugal,Total,Unknown,From 14 to 17 years,Person,,
2010,Portugal,Total,Unknown,From 18 to 34 years,Person,,
2010,Portugal,Total,Unknown,35 years or over,Person,,
2010,Romania,Total,Total,Total,Person,3525,
2010,Romania,Total,Total,Less than 14 years,Person,70,
2010,Romania,Total,Total,From 14 to 17 years,Person,65,
2010,Romania,Total,Total,From 18 to 34 years,Person,2305,
2010,Romania,Total,Total,35 years or over,Person,1090,
2010,Romania,Total,Males,Total,Person,2495,
2010,Romania,Total,Males,Less than 14 years,Person,40,
2010,Romania,Total,Males,From 14 to 17 years,Person,45,
2010,Romania,Total,Males,From 18 to 34 years,Person,1605,
2010,Romania,Total,Males,35 years or over,Person,810,
2010,Romania,Total,Females,Total,Person,1030,
2010,Romania,Total,Females,Less than 14 years,Person,30,
